pose_id,x_nose,y_nose,z_nose,x_left_eye_inner,y_left_eye_inner,z_left_eye_inner,x_left_eye,y_left_eye,z_left_eye,x_left_eye_outer,y_left_eye_outer,z_left_eye_outer,x_right_eye_inner,y_right_eye_inner,z_right_eye_inner,x_right_eye,y_right_eye,z_right_eye,x_right_eye_outer,y_right_eye_outer,z_right_eye_outer,x_left_ear,y_left_ear,z_left_ear,x_right_ear,y_right_ear,z_right_ear,x_mouth_left,y_mouth_left,z_mouth_left,x_mouth_right,y_mouth_right,z_mouth_right,x_left_shoulder,y_left_shoulder,z_left_shoulder,x_right_shoulder,y_right_shoulder,z_right_shoulder,x_left_elbow,y_left_elbow,z_left_elbow,x_right_elbow,y_right_elbow,z_right_elbow,x_left_wrist,y_left_wrist,z_left_wrist,x_right_wrist,y_right_wrist,z_right_wrist,x_left_pinky_1,y_left_pinky_1,z_left_pinky_1,x_right_pinky_1,y_right_pinky_1,z_right_pinky_1,x_left_index_1,y_left_index_1,z_left_index_1,x_right_index_1,y_right_index_1,z_right_index_1,x_left_thumb_2,y_left_thumb_2,z_left_thumb_2,x_right_thumb_2,y_right_thumb_2,z_right_thumb_2,x_left_hip,y_left_hip,z_left_hip,x_right_hip,y_right_hip,z_right_hip,x_left_knee,y_left_knee,z_left_knee,x_right_knee,y_right_knee,z_right_knee,x_left_ankle,y_left_ankle,z_left_ankle,x_right_ankle,y_right_ankle,z_right_ankle,x_left_heel,y_left_heel,z_left_heel,x_right_heel,y_right_heel,z_right_heel,x_left_foot_index,y_left_foot_index,z_left_foot_index,x_right_foot_index,y_right_foot_index,z_right_foot_index
803,-1.1870383,-55.928593,-42.927334,-4.758207,-62.773407,-44.00814,-2.2243166,-62.489956,-45.25316,-2.2945497,-65.04773,-42.034836,-8.845998,-60.877285,-43.378983,-9.313986,-60.206383,-42.956604,-8.850205,-61.592278,-42.64998,-1.8888228,-63.715492,-37.022373,-8.67027,-59.76134,-30.161331,-1.8041683,-54.97765,-40.053516,-6.551303,-52.100143,-40.020695,7.8023815,-40.487595,-24.349356,-9.149649,-38.390144,-23.756674,10.474752,-35.926895,-10.747567,-12.515135,-34.7457,-14.87596,11.287055,-41.589615,-14.631625,-10.465296,-35.94285,-19.878063,10.350631,2.5455003,-15.07486,-12.965313,7.083785,-21.504051,9.145788,1.6585916,-14.279704,-10.225767,5.6059084,-21.985512,9.41955,5.142482,-25.588148,-10.534116,5.284925,-24.472467,6.374823,-0.7086917,-3.7207046,-4.0801263,-0.49928856,5.27866,4.7623916,34.637375,51.83714,-2.058721,33.746906,47.003754,4.3750076,28.622236,57.794964,-0.19022036,35.594837,50.731514,6.558023,47.067112,48.738712,-1.8003405,46.215595,40.88271,5.9048996,45.1247,49.815517,-0.1934951,47.194847,42.648815
804,-0.7309935,-57.793354,-45.2005,-3.5704308,-62.54524,-43.969063,-2.2368555,-63.599583,-43.552944,-2.8583243,-64.50158,-43.35218,-6.875837,-60.888344,-42.29167,-7.569368,-61.186592,-41.838997,-7.5948615,-59.829147,-41.988663,-0.6141868,-63.29288,-37.65819,-10.243951,-58.523216,-30.173512,-3.9436233,-53.40976,-40.69651,-8.53129,-53.797672,-38.42602,7.2826343,-42.378693,-23.459337,-9.660772,-39.992535,-22.879568,9.279648,-36.73674,-8.388101,-13.796645,-35.018524,-14.851922,8.427508,-42.663998,-12.372148,-12.337913,-38.317955,-21.258877,10.516588,5.0520115,-14.275664,-12.317533,7.6873612,-22.46224,8.441487,2.9733272,-13.237015,-11.877824,8.903242,-22.478436,10.035866,5.9504933,-24.324293,-10.995673,6.146111,-26.509323,4.836074,-0.6631016,-4.183802,-4.1681557,-0.14161511,5.4738765,6.152569,32.73695,51.541256,-0.4319418,32.668556,47.596107,4.925515,27.958958,57.54246,-1.8295,34.742924,51.764313,6.494681,46.92797,48.26999,1.9040098,47.43109,41.174927,5.500435,45.85216,51.021675,0.18902758,46.386894,43.795654
805,1.1683161,-57.723167,-44.587933,-2.4006724,-62.60169,-44.316544,-3.4888732,-64.461296,-43.29426,-1.8724755,-65.27603,-43.530674,-6.5387726,-62.15893,-44.047585,-8.194036,-60.49568,-43.85819,-7.9852734,-60.082443,-44.261574,-0.3480756,-62.026047,-36.17945,-10.199999,-58.061855,-28.575222,-2.9714675,-53.746284,-41.289646,-6.3027153,-53.323227,-39.654774,7.188752,-40.475773,-23.849014,-10.263535,-39.1201,-23.316202,10.095431,-39.437134,-11.111892,-11.568821,-35.1992,-13.586399,11.049308,-45.08114,-12.411501,-9.9919405,-38.127197,-19.474644,11.539544,3.328122,-15.532108,-11.752295,8.206391,-22.989029,10.332539,1.5476393,-12.408538,-11.407965,6.5866203,-20.505337,7.445472,5.985915,-25.641184,-10.176729,5.592755,-24.31063,4.6179924,0.9250212,-3.1308942,-5.1132035,0.14749123,5.125825,5.7520604,34.39613,52.71445,-1.001145,33.74283,46.13774,2.6853175,28.780987,55.833984,-0.7689617,34.791542,50.310238,4.214178,45.599648,50.724705,0.29233286,47.386555,39.955463,6.879883,44.826572,50.683365,0.7361904,44.339996,42.118565
806,1.3917793,-58.38799,-44.700928,-3.4414825,-62.923553,-44.42429,-3.0561974,-62.0571,-43.86905,-2.8284197,-64.40767,-42.43043,-8.179165,-61.32185,-42.374416,-8.467926,-60.97288,-42.830135,-8.1881275,-59.363495,-42.231834,-0.6399622,-63.942684,-34.58502,-10.264823,-58.382015,-28.412863,-2.336799,-53.457367,-40.705997,-6.6605325,-52.541546,-39.73871,8.583541,-40.231922,-22.97567,-8.855173,-39.047646,-23.292913,8.595869,-39.097538,-11.4389925,-11.884269,-36.376865,-15.571047,10.0994,-44.801636,-13.28078,-11.354102,-38.490654,-19.279394,8.889887,3.339716,-15.72264,-10.062656,6.4642673,-22.800032,9.888138,1.7316879,-15.1547,-10.61598,8.042496,-21.317924,10.262454,5.5514555,-25.792715,-9.895147,6.130354,-26.73503,4.4050612,-1.0617521,-5.0164614,-4.612994,-0.90760416,5.773806,3.943735,33.865276,51.973766,-0.6576569,32.999893,46.18784,4.5528507,28.349976,57.17899,-1.1669687,34.393646,51.114777,4.9126263,46.041092,50.742416,0.22859691,45.20713,40.658752,7.160331,46.485165,50.833237,0.21027973,46.863598,41.517815
807,0.33717564,-57.62501,-44.61169,-3.066262,-64.07298,-43.093506,-3.4017804,-62.747906,-43.39415,-2.8475022,-65.54883,-44.845978,-6.5804567,-60.314777,-42.319107,-8.242678,-63.48195,-43.201366,-9.708032,-61.785263,-43.656143,-0.4827168,-62.562668,-35.64809,-9.774237,-58.5293,-29.613926,-2.8624067,-54.186634,-41.766384,-7.019112,-52.79433,-38.056618,8.071259,-39.7453,-23.791323,-8.310496,-40.38803,-24.0688,11.206047,-38.07453,-11.331287,-12.557869,-34.826454,-14.8326025,9.9509115,-41.983986,-12.237866,-9.397958,-35.84384,-21.22141,10.571071,3.1453629,-14.236623,-12.591333,6.4290113,-21.871325,10.2994375,1.1669545,-13.630293,-11.258514,6.3324547,-21.92351,9.358043,7.0927324,-25.187107,-11.985045,6.3293233,-26.542831,5.7998667,0.4281683,-3.014612,-5.1882467,-0.10615825,5.671466,5.251376,33.92253,51.966965,1.3118932,34.913265,47.004715,3.5362535,28.738394,57.838722,0.4223622,35.140347,50.60118,6.2572975,46.842266,49.242867,-0.92314494,46.978848,42.98914,5.918827,46.503235,48.602978,-0.93863547,44.094833,42.297615
808,1.0128692,-56.86283,-44.389908,-4.61429,-62.897625,-44.766327,-3.8645744,-61.88033,-44.60683,-3.3808064,-64.11199,-43.575554,-7.584246,-60.503155,-43.747753,-9.412598,-59.824158,-42.447468,-9.932236,-60.635555,-42.197807,1.226348,-63.611855,-35.698452,-7.6886168,-60.00351,-28.401089,-1.9791727,-53.478832,-40.644497,-7.573345,-52.736317,-39.566067,8.80561,-40.873066,-23.840212,-8.3961935,-38.49873,-22.16026,9.639346,-38.249054,-12.238954,-13.542351,-37.042843,-14.395906,9.616964,-44.54597,-13.440186,-9.709646,-38.0263,-19.874369,9.770781,2.7899797,-14.780102,-12.402882,6.6802974,-21.646923,9.269007,2.7865667,-12.885266,-11.710273,7.5040627,-20.795252,8.172358,5.9468827,-24.127104,-11.287182,7.274866,-25.736717,3.5095859,0.42040935,-4.3953953,-5.259188,-1.7234076,4.8582315,4.439881,33.244656,51.78364,-2.062244,35.27872,47.970203,3.5527048,28.860155,57.744778,-1.6261966,36.320683,50.17116,5.060359,46.579117,49.734543,-1.0003787,46.096664,41.086056,5.974972,46.393303,50.37993,-1.8386658,47.421616,41.68168
809,-0.28212413,-57.53454,-45.545128,-4.1874847,-62.884335,-43.659092,-3.6955588,-62.740974,-45.09396,-0.8459089,-65.3155,-42.89467,-7.3147607,-61.325996,-44.669403,-8.430093,-60.13762,-43.201817,-8.092233,-59.247902,-43.690647,-0.4649292,-62.717506,-36.031147,-8.962144,-59.664143,-27.997791,-2.6157122,-54.748432,-40.462254,-8.440827,-53.3521,-39.61279,8.835972,-41.106182,-24.116259,-10.247317,-38.56924,-22.32398,9.909816,-38.06676,-10.633898,-13.282837,-35.72321,-13.649478,10.494783,-44.62403,-12.054693,-10.747419,-37.05017,-21.277296,9.660774,2.6938784,-14.766207,-12.736959,5.679301,-22.77657,10.142386,2.0587804,-14.664433,-10.6917515,6.735995,-22.665432,8.714402,6.1809077,-26.50187,-9.52236,6.641372,-26.087248,4.505509,-1.2196084,-5.54393,-5.813222,0.096951626,5.3283796,5.8771634,34.443737,52.49913,-0.6479989,33.846058,47.80079,5.372732,29.413025,56.608288,-1.5526898,35.86282,52.181747,6.715285,45.416294,49.52052,-1.3913046,45.001194,40.7894,5.7704678,46.05148,49.620747,1.974904,45.564934,43.179787
810,-0.2502364,-58.514603,-45.012817,-3.1094215,-62.616936,-45.018284,-3.4156175,-64.356445,-43.909634,-1.8725463,-64.83784,-42.962048,-7.2195377,-61.17312,-42.102856,-7.178247,-60.524418,-43.36482,-9.644148,-61.05629,-43.208366,-1.756346,-62.460117,-37.045578,-8.460707,-57.814434,-30.399426,-2.5546632,-52.593376,-40.97412,-7.224025,-52.89664,-39.55074,7.415947,-41.275497,-23.107521,-8.846498,-38.8437,-22.89544,10.194454,-38.89737,-11.235006,-12.279565,-34.7841,-14.080621,9.019908,-47.298107,-13.228567,-11.684885,-37.16835,-22.041641,9.310324,3.1003652,-14.65842,-11.1898775,6.926007,-20.692368,8.444413,2.645795,-13.981228,-9.84776,6.2890806,-23.542469,9.491147,5.185251,-23.483404,-9.463679,7.3034306,-27.421171,5.714575,0.7414299,-5.0983763,-5.7479734,0.09107246,4.888587,5.3937154,33.347687,51.687496,-0.855121,35.03822,47.282127,3.6221912,27.569895,56.75859,-1.0282149,35.1574,51.398624,5.2799454,45.432785,49.778362,-0.70945513,47.142048,40.39099,4.884428,45.12188,50.170856,0.19946751,46.61208,41.440746
811,-1.295884,-58.291256,-44.415077,-3.910619,-63.18799,-43.671307,-4.4420285,-64.25833,-43.537132,-1.2991319,-61.961197,-44.101463,-7.616959,-60.71165,-43.412647,-7.8092923,-60.721436,-44.042725,-8.21887,-61.613216,-43.118988,-0.5313013,-61.851345,-35.165306,-9.325178,-59.04944,-28.582493,-3.3091345,-54.71143,-42.11123,-6.5006037,-52.281105,-38.24971,7.3434086,-40.953712,-24.716248,-9.818154,-39.01673,-24.083471,10.63581,-40.33818,-10.677547,-12.739829,-35.974106,-13.469413,9.453435,-44.311237,-11.824928,-11.275352,-39.87667,-21.088017,9.919588,1.8089347,-15.94168,-11.755591,7.5095973,-21.536936,10.83932,2.886033,-14.233402,-9.382538,9.024585,-22.24134,7.486722,5.9363585,-24.076435,-8.547733,7.869725,-26.195707,6.1760254,-0.4534237,-3.27514,-5.269393,0.16191171,5.723791,5.208344,33.3095,53.388527,0.15697837,34.336548,47.159016,4.7345724,28.265635,56.934605,-0.47025204,34.79538,51.223606,7.3112826,45.46917,49.888126,-1.0042471,45.659325,40.438812,4.250511,46.71967,50.183266,0.35374126,45.453964,43.034893
812,0.47117898,-58.421913,-45.78677,-2.8938613,-63.17254,-42.23465,-4.7580247,-60.918877,-43.98791,-2.0406885,-64.20539,-43.738995,-7.796102,-60.781715,-43.08259,-9.164432,-61.391834,-43.257618,-7.986393,-59.631935,-42.157654,-0.3231232,-62.5992,-34.88295,-10.142065,-58.97149,-30.642403,-2.4466248,-53.69723,-40.98472,-6.7818394,-53.7058,-38.113018,6.816851,-41.746387,-25.14499,-8.589534,-40.91874,-21.84188,9.175693,-37.251873,-10.938663,-12.184179,-32.693592,-13.468336,9.81741,-38.613174,-13.299186,-11.275163,-34.226246,-20.565567,11.115475,2.6023548,-14.641561,-13.6844635,7.0036564,-21.23766,10.697743,2.5054832,-14.1019,-11.194537,7.3303804,-21.339264,8.081841,6.1959925,-24.611996,-10.1318445,6.1289363,-26.404741,4.9381275,0.52393574,-3.8822842,-6.443962,0.0016258119,4.167813,4.627245,34.474827,53.169735,-0.6561179,33.301807,46.119938,5.2092705,27.657263,56.676876,-0.966378,35.868137,49.40612,7.216506,46.907425,50.604053,0.33524904,45.748093,41.489014,5.531868,47.438175,49.786423,-0.31717822,47.253223,42.339607
813,-0.9398613,-58.85885,-45.767685,-3.475947,-63.021523,-44.72819,-4.704542,-62.99817,-45.106598,-2.954723,-63.679962,-42.258717,-7.7502465,-60.260994,-42.68351,-6.0029454,-59.791214,-43.928288,-8.601371,-61.053406,-42.223614,0.15240745,-61.55265,-36.44194,-8.667555,-58.113228,-28.079136,-2.6247172,-55.6923,-41.385925,-6.930973,-50.96933,-38.81518,8.617295,-40.36135,-24.646631,-8.675111,-39.353615,-21.957212,9.944576,-37.020374,-10.834155,-12.632273,-34.244225,-13.244709,10.239953,-40.67422,-11.490246,-12.40123,-35.8228,-18.606047,8.65578,3.6327493,-13.798722,-12.584693,6.278499,-22.666208,10.484554,2.1873043,-13.43115,-11.154416,7.7595353,-24.05996,9.0357485,5.8654046,-25.125793,-8.63683,6.5004597,-26.101494,5.330299,-0.05012858,-3.6652627,-5.019406,-0.46914956,4.816115,4.2430987,33.770546,51.82972,-0.8844839,33.81839,45.21596,4.8680544,28.660894,56.48431,-1.7205551,34.88052,52.584408,6.376339,46.144688,50.48326,0.3516051,47.27733,42.0783,5.705171,45.875275,51.18147,-0.0036620782,47.66767,42.410023
814,0.16344935,-58.64638,-45.202938,-3.2983932,-62.422066,-44.935307,-2.376769,-62.348522,-43.486286,-0.35966778,-64.00002,-44.046154,-6.8453565,-61.216274,-43.360157,-7.945432,-60.633274,-43.048737,-7.7404995,-61.371517,-42.254677,0.19203441,-62.8488,-35.711727,-8.351571,-58.72761,-28.954683,-4.1070175,-53.412918,-40.992672,-7.5846877,-53.294456,-39.626205,8.22912,-40.735214,-23.418926,-7.8695536,-38.62783,-23.135979,11.262957,-41.71996,-12.136808,-13.099882,-36.50164,-13.932459,10.079336,-44.667572,-12.995448,-11.913882,-38.710724,-19.700127,7.725873,3.545589,-14.5928135,-11.807786,6.781651,-21.622364,9.52002,1.8302981,-13.511577,-11.103673,6.493309,-22.600729,8.7777605,4.5447435,-25.195824,-10.458177,5.839996,-25.498335,4.0449333,0.8819518,-5.164316,-5.547578,-0.9842302,6.07213,5.2805905,34.11583,52.394653,-1.8793216,34.50479,47.547287,5.212898,28.957047,55.851402,-1.0759774,33.039597,50.88838,4.9142284,46.784794,49.266777,-0.95678425,44.747623,38.67774,6.066024,45.5252,49.913925,1.1662611,46.15279,41.145668
815,-0.1929292,-57.416004,-44.944595,-3.3584278,-62.555756,-44.283436,-3.079601,-62.83417,-44.209705,-2.7017167,-62.053833,-43.86799,-5.833048,-60.35475,-43.96279,-7.9779735,-60.21956,-43.791958,-8.161743,-61.891514,-43.846268,-1.604559,-63.160366,-36.599335,-8.71269,-59.738445,-29.557522,-2.2718692,-53.417774,-41.992874,-8.091078,-53.384365,-37.825317,8.042553,-40.47328,-23.050488,-10.101724,-39.23521,-22.265923,9.968237,-37.18839,-12.220642,-10.506101,-33.52731,-13.108569,10.465874,-41.864647,-12.890026,-11.363725,-35.684757,-20.307425,10.213909,2.9695613,-14.771663,-10.51638,5.5942383,-21.693626,9.215177,3.6374397,-14.19917,-11.490987,7.2782526,-23.026773,9.300477,6.4401617,-25.122837,-8.570545,6.0179496,-25.579372,4.4448814,-0.16396661,-4.7221236,-4.3947,-0.38528568,4.276263,4.5952086,33.76314,52.21922,-1.0047951,34.396675,48.326965,3.306758,28.185598,56.890663,-0.008094609,35.297813,49.666737,6.158225,46.11153,49.047215,1.0561222,45.567303,41.169537,5.9721255,45.71225,50.347706,0.71596044,46.889263,41.835915
816,0.95544446,-57.2822,-45.777805,-3.5038867,-62.889587,-43.906612,-3.7299187,-63.697975,-44.215073,-3.2377157,-62.770855,-44.315605,-6.0690565,-60.234535,-42.565212,-7.608087,-61.081863,-42.813778,-9.6756115,-61.967785,-42.406807,1.2030805,-63.16852,-34.511154,-8.476716,-59.340275,-29.916758,-3.0378964,-54.359158,-41.179695,-7.11637,-53.594612,-37.043205,7.8027706,-40.108654,-23.646688,-8.264233,-38.623894,-24.978125,10.653494,-38.995888,-10.997802,-11.716401,-36.331448,-14.562432,11.062987,-44.601597,-11.912039,-10.973708,-37.453312,-19.507261,11.079739,2.1967123,-13.480395,-11.467393,7.048352,-22.075724,9.84096,4.0361633,-14.979405,-10.289146,6.802875,-23.732235,8.289212,6.524148,-25.223322,-9.90198,6.25218,-26.36995,4.581103,0.71440595,-2.953195,-5.1001263,0.28622505,4.545664,4.1428685,32.71318,52.822773,-1.3056514,33.22658,47.274853,4.1257415,27.346725,57.2578,0.5084317,33.92898,51.61522,6.8690352,47.0121,49.847107,-1.1096983,46.04641,42.22832,5.726163,44.964394,51.315735,0.41147098,45.58036,42.55225
817,-0.56123674,-57.322876,-44.83863,-4.5082316,-63.276436,-42.438168,-2.330091,-63.386528,-43.96768,-3.2486768,-62.60064,-43.871445,-7.4064813,-59.414032,-41.3384,-7.8099217,-59.814835,-42.48241,-9.642548,-61.797894,-43.75692,0.38300678,-63.65471,-36.071297,-8.577452,-60.823917,-30.193039,-1.7555207,-53.347897,-41.809483,-6.18481,-53.006332,-39.471657,7.8399153,-41.771313,-23.521702,-9.907706,-39.086468,-22.80977,10.202253,-38.88028,-11.100642,-12.304525,-35.141766,-13.023375,10.795241,-44.180943,-12.945134,-11.330618,-39.883007,-18.906696,10.623766,3.0959547,-14.440745,-11.555381,6.489767,-22.19545,9.35192,2.1626306,-14.4445915,-11.794048,7.2836514,-21.319405,9.355629,5.159931,-23.267767,-9.301786,5.4961147,-26.029823,5.911009,-1.4127328,-4.0087986,-4.813521,0.25357553,3.3517537,5.470567,34.383564,52.785904,-0.17479199,34.670322,46.82911,3.131853,28.736448,57.67469,-0.78374,34.17789,52.23269,5.79994,45.4788,50.107853,-1.1234825,46.687534,41.82915,6.598031,46.52697,49.89568,0.6633212,45.813408,42.83554
818,-0.34645882,-58.95286,-45.32068,-2.863854,-64.09512,-44.05634,-2.9896257,-63.421288,-43.80757,-0.5842291,-64.13116,-43.0935,-7.9191155,-61.635788,-43.454384,-7.51977,-62.50259,-41.876385,-8.944808,-61.750866,-43.371998,-0.4871212,-62.54015,-36.19944,-7.8545246,-58.311157,-28.978512,-2.6110275,-54.222504,-40.022453,-6.3863935,-53.788765,-38.634476,8.114626,-41.962723,-23.5635,-10.045913,-40.551155,-23.667667,10.310877,-39.37686,-11.449395,-11.191309,-38.045555,-13.87646,10.90856,-45.399693,-11.41731,-10.809869,-38.43953,-20.271168,8.56105,1.463801,-14.779896,-11.676808,7.287782,-21.16996,11.041614,1.5683713,-12.982953,-9.352643,7.207842,-22.51126,9.806367,6.2343044,-23.889666,-10.552675,7.131505,-24.771408,5.7436666,1.1925548,-4.699036,-5.4336348,0.79107165,4.616022,3.7277849,34.3691,53.049824,-1.8792126,33.09412,47.46182,5.9738655,27.060493,55.56782,-0.53361106,33.521706,51.33307,6.919395,46.078323,49.214222,-0.24792914,45.13224,39.861427,5.437248,46.742508,48.30951,-0.8796129,46.00708,42.9386
819,-0.05098757,-59.152573,-45.642532,-4.335242,-63.91951,-45.217674,-1.499188,-62.199833,-45.238472,-2.0941553,-63.99647,-44.22763,-7.941653,-62.266968,-44.40187,-10.182978,-61.2525,-42.957424,-8.1664095,-60.031975,-42.19964,0.09698786,-63.714336,-36.60878,-7.747896,-59.747917,-28.703135,-1.2393227,-55.485962,-39.580666,-7.5341425,-51.77159,-37.158215,8.375971,-41.36999,-24.225054,-8.448834,-37.958275,-21.924248,9.567271,-39.2672,-12.052331,-13.55314,-35.10531,-14.061924,10.992233,-46.53565,-12.0687,-11.656843,-38.71073,-20.637686,9.687346,2.8384676,-14.814112,-11.816089,7.383956,-20.717113,11.894742,2.4842918,-13.542123,-12.041655,6.368292,-21.841692,8.4208355,6.0513625,-24.349806,-9.314458,6.732511,-27.196306,4.9968867,-0.8990966,-3.8060179,-4.63378,-0.2731486,6.177275,5.269251,33.6654,52.47763,-0.62837553,33.218624,46.758045,2.9257896,28.050966,56.04442,0.124662876,35.572704,49.843983,6.399952,46.04863,49.23713,-1.2153392,46.108593,41.627064,5.394262,47.140827,50.699554,0.18499509,46.994316,43.349144
820,-0.07025888,-58.02644,-45.032936,-5.293905,-63.21345,-44.2899,-4.588578,-63.13368,-43.309864,-2.100724,-63.655212,-45.168015,-7.542257,-60.981476,-43.500637,-6.689612,-61.25561,-43.953213,-7.269225,-61.035393,-42.563377,-0.2338972,-62.490555,-35.18746,-10.896344,-59.228493,-28.208485,-3.5223625,-52.817326,-41.178513,-6.672749,-53.606373,-38.34719,7.783556,-39.495422,-24.719,-8.595116,-39.328655,-22.601353,9.483897,-38.655075,-10.771869,-11.550061,-35.576454,-13.335642,11.450326,-46.050964,-12.830133,-11.827834,-38.987953,-18.411276,10.430927,4.474217,-14.373965,-10.774478,7.44071,-21.22413,9.937452,2.014864,-14.060654,-11.902817,6.254174,-22.949556,8.341927,4.43118,-25.099016,-10.99793,6.343496,-26.253971,5.0858765,0.18624417,-2.9729104,-5.468035,-0.5762891,4.335257,5.304861,34.102703,51.333897,-0.2910759,34.288708,47.54756,4.5075674,28.742296,55.70734,0.0070484877,35.561665,49.988556,4.606763,46.552555,50.196228,-0.0023145832,46.35498,41.265884,6.2352486,44.61192,50.8341,1.4547623,45.288082,42.22517
821,0.11499532,-57.71996,-46.05082,-4.1710634,-64.72563,-43.823475,-3.1323884,-64.32869,-43.93436,-2.4668581,-63.023422,-44.06597,-7.2168202,-59.361534,-41.277718,-6.6702957,-60.84924,-42.64099,-9.302507,-60.3941,-42.523163,-0.35763142,-61.032856,-35.808464,-9.449009,-57.8753,-29.365114,-3.4643838,-53.74854,-40.844814,-7.620099,-51.688217,-37.70614,8.049441,-41.644054,-24.077486,-7.74244,-39.858017,-23.52511,10.353629,-38.85781,-9.519026,-13.081243,-35.98351,-15.136579,11.127032,-44.285446,-11.909037,-10.354879,-37.689674,-20.945269,10.0287695,2.9085464,-14.0542,-12.691923,7.051284,-22.242073,9.556676,3.010594,-12.961191,-11.09768,6.4225235,-22.335957,9.618006,4.857689,-24.976477,-10.2383995,6.045155,-24.456335,5.334885,-0.46056533,-4.526948,-4.9672513,0.4875981,5.026101,5.444986,33.215538,51.387672,-1.0947303,33.80923,45.624687,3.0126839,28.243015,55.483353,-1.8604653,34.835255,49.34107,6.2493124,45.572266,49.789433,0.6512794,46.053585,39.457996,6.2854543,45.1139,50.191547,-0.8452312,46.486492,41.04698
822,-0.1297219,-58.86679,-45.00192,-2.9769163,-63.353237,-45.077908,-2.760719,-62.35279,-44.058064,-2.0044546,-65.71371,-44.009167,-7.6333656,-60.295452,-42.607758,-8.438036,-60.43772,-44.785027,-7.5061836,-61.45904,-43.21933,0.26914585,-62.854214,-36.455135,-8.67133,-58.447376,-29.878525,-2.646078,-54.539448,-40.566895,-6.9154053,-53.92476,-39.869034,8.374681,-41.103943,-23.197302,-9.591862,-38.685524,-22.372084,11.23136,-40.248917,-10.731148,-11.09291,-35.83304,-14.141366,10.803499,-44.198166,-13.172631,-10.971578,-39.189804,-19.25362,11.974349,2.725767,-15.490008,-12.9928255,7.702798,-21.82864,9.524517,2.4308615,-14.1720705,-11.282845,6.6908803,-21.546661,9.312412,4.990968,-26.260883,-10.112517,5.5966806,-24.678507,5.6279893,0.5865814,-2.692065,-5.7179446,0.82829255,5.523997,6.069872,33.549644,52.274494,-1.0340828,33.761314,47.933693,5.014215,28.284697,56.779766,-0.54992557,34.22739,50.81667,6.436602,46.40125,50.389854,-0.14311127,46.352528,40.113503,6.7977023,46.61311,51.480755,0.4979941,45.538803,43.266922
823,0.11714711,-57.4097,-44.20369,-4.6408415,-63.87676,-43.797802,-3.9009645,-63.481552,-43.581425,-2.9612632,-64.39265,-44.02844,-4.4024663,-61.7847,-43.601177,-8.439384,-62.000328,-43.066044,-9.7758255,-61.333637,-43.726345,-0.093942665,-62.92851,-36.9495,-8.182185,-59.71001,-29.035824,-2.8466315,-54.506336,-40.59326,-6.9314775,-53.88142,-39.43818,9.587706,-40.9509,-23.66444,-10.093267,-38.04762,-22.947456,11.98897,-39.548306,-9.930478,-12.567612,-38.44896,-13.067156,9.421469,-46.293617,-12.498237,-11.107954,-38.709007,-19.971928,8.839813,4.042578,-15.763931,-11.592411,7.3667855,-20.625114,10.098948,2.0351207,-13.61968,-11.3507395,7.2246304,-22.857168,10.3364725,5.8137107,-24.413376,-11.410698,5.780682,-25.230658,3.7621956,0.56119823,-4.3366656,-5.3378277,0.34761533,3.5865664,4.43447,34.83958,52.887196,-2.2684913,33.320477,45.96285,3.8238688,28.248379,57.034164,-0.5795356,35.040733,51.33383,5.9506187,45.961525,49.230053,0.44909072,45.720356,41.668705,6.92651,45.957657,50.172726,1.0280274,44.605015,43.006012
824,0.80987215,-57.962654,-44.797894,-3.7447538,-63.216385,-43.931602,-2.8688333,-62.34651,-44.780113,-3.3121862,-64.13279,-42.745354,-8.341358,-61.51967,-43.012684,-7.8179283,-60.881996,-43.3253,-8.715855,-60.845245,-42.720818,0.13113044,-61.5785,-36.057304,-9.202496,-57.33444,-29.367702,-1.7023511,-54.537445,-41.7892,-7.8053293,-52.839607,-39.21139,6.8219028,-41.705215,-23.459383,-9.36706,-38.591885,-24.505438,9.457349,-37.515823,-11.829296,-12.124867,-35.278763,-13.974305,10.487078,-43.939556,-13.908907,-10.966724,-37.41582,-21.67787,12.033493,3.2218454,-16.093147,-13.7335,6.109258,-22.053238,10.398309,1.2792544,-14.178339,-10.623637,6.9588447,-21.55323,9.946239,5.9807777,-25.097925,-8.872402,5.383876,-25.670322,5.7702494,0.100108586,-3.9578424,-4.227129,0.25118983,6.097472,4.018027,33.64547,51.53464,-1.1210669,33.970203,46.511307,4.402508,29.765636,56.69641,-1.1293825,35.04135,51.739502,5.9195843,46.95473,51.670208,-1.5303589,45.288986,41.204792,6.621637,45.11585,49.489784,0.5094324,46.284134,42.129196
